type,commenter,comment,source_index,date_time,ip
→,irrealsu,有實體帳戶緣故,91,01/08 11:42,
推,luis1056379,中信那種本來要開不開隨便你的可能就真的打詐 國泰,91,01/08 11:47,
→,luis1056379,那個一臉要省錢而已,91,01/08 11:47,
噓,charles0939,有郵局實體帳戶，之前不能再開數位帳戶，去年底開放,91,01/08 11:49,
→,charles0939,，這怎麼說，一個亂拼湊的新聞,91,01/08 11:49,
→,charles0939, https://i.imgur.com/DtD1BBf.jpg,91,01/08 11:49,
→,charles0939,自己新聞內文還寫數位帳戶年增35.52％，標題還寫玩,91,01/08 11:49,
→,charles0939,不下去？邏輯在哪？,91,01/08 11:49,
推,tonyian,看吧就說了金管會打詐騙只有一招：目標就是把人都逼到分,91,01/08 12:00,
→,tonyian,行去實體面對面，白癡,91,01/08 12:00,
推,abccbaandy,GG股利用中信可以免手續費？ 通知單都沒寫...,91,01/08 12:38,
→,catuncle1,這跟信用卡市場一樣，一堆銀行一窩蜂用高利吸引民眾開,91,01/08 12:42,
→,catuncle1,數位帳戶，事實上想要的比需要的還多，沒多久就玩爛了,91,01/08 12:42,
→,catuncle1,中信最沒資格講這話，根本就沒打算經營數位帳戶,91,01/08 12:43,
→,catuncle1,國泰世華算聰明，看到市場飽和，順勢就把數位帳戶收了,91,01/08 12:45,
推,aspirev3,一銀ILEO 華南SNY 讚,91,01/08 13:02,
噓,bigsun0709,記者明顯活在平行世界,91,01/08 13:12,
→,aljust12,玩不下去是不想給優惠跟高利吧  打詐是另外一回事,91,01/08 13:15,
推,videoproblem,別笑 這裡也有詐騙集團成員駐點,91,01/08 13:24,
噓,dbdudsorj,記者扯太遠了吧 永豐那個額度老早就縮了 又不是最近才,91,01/08 14:28,
→,dbdudsorj,這樣 也不看看人家數帳推幾年了,91,01/08 14:28,
噓,kmd,中時水準正常發揮,91,01/08 14:33,
推,bryanwang,乾脆讓詐騙集團來組ZCC，原ZCC都是廢物。,91,01/08 14:51,
噓,rz759,中信數位帳戶從來沒有認真搞過==,91,01/08 15:04,
→,rz759,當初推出就是一種「大家都有，我也來搞一下」的感覺,91,01/08 15:05,
噓,mx5021,什麼時候提供過無上限高利活存?,91,01/08 15:10,
推,starchiang,藉口一堆，你不想推，就讓想推的銀行去推,91,01/08 15:10,
→,starchiang,不要將數位帳戶污名化,91,01/08 15:12,
→,bnn,銀行是真的想要節約櫃員人力啊 哪裡沒有誘因,91,01/08 15:30,
→,bnn,問題是變成需要更多人力防詐的時候 反而成本上升,91,01/08 15:31,
推,fireguard119,還有好幾家開數位帳戶送現金的,91,01/08 16:13,
推,tio2catalyst,"永豐現在點越來越小,幾個妹子跑好幾個櫃台",91,01/08 16:48,
→,tio2catalyst,發資料教你怎麼用大戶跟線上申請,91,01/08 16:49,
→,tio2catalyst,是櫃員還是電腦指導員都快分不清了,91,01/08 16:49,
噓,biarg,無上限高利存款？ 智障記者,91,01/08 17:15,
→,slchao,中信率先?? 聯邦表示...,91,01/08 17:22,
噓,hungry3000,金融環境落後就是金管會害得,91,01/08 21:00,
噓,h25282598,噓這篇文的記者，想帶什麼風向,91,01/08 21:51,
噓,achou0119,不去怪政府打詐不力怪數位帳戶很鬧,91,01/08 22:06,
→,cityport,想想當初V-banking怎麼死的，數位帳戶本來就是拉低賽,91,01/08 22:55,
噓,mainsa,永豐縮成目前額度都幾年了? 甚至反而還提高利息欸 台新的,91,01/08 22:59,
→,mainsa,額度更是早幾百年前就降了 當初的數位帳戶高利活存可是,91,01/08 22:59,
→,mainsa,1%這種可笑的數字欸 現在連1.5%都不太想塞滿了,91,01/08 22:59,
→,Kazamatsuri,永豐台新哪時候提供過無上限的高利存款？ XD,91,01/08 23:12,
→,Kazamatsuri,有無上限的目前就只有遠東樂天啊 科科,91,01/08 23:13,
噓,charles0939,記者：中國時報黃琮淵,91,01/09 10:09,
推,jenniferttw,純網銀比較好用啦 數位帳戶利率也普普 將來新戶活儲,91,01/09 10:48,
→,jenniferttw,就3.5%..,91,01/09 10:48,
→,pippen2002,笑爛!! 算一種智障設計嗎??,91,01/10 08:34,
噓,DerLuna,金管會走倒退老路  為啥不叫中央去抓詐蟲???,91,01/14 00:01,
→,imurra549j,"所以又要走回頭路 要幹嘛請跑銀行的意思嗎~""~",91,01/14 22:54,
→,imurra549j,說到底只要數位網路都很危險啊,91,01/14 22:54,
→,imurra549j,所以只是在瞎扯嗎 搞得小確幸都沒了,91,01/14 22:57,
→,DFIGHT,"重點是怎麼沒公告？發email , line, app都可以啊",92,01/08 11:36,
→,sakanira,可能太多人在搶龍年套幣,92,01/08 11:39,
推,aska0918,網銀好像掛了..前幾分鐘還好好的..忽然就不動了...,92,01/08 11:40,
→,aska0918,都被99轉帳燒到??我就是其中一個....,92,01/08 11:40,
噓,orange21,又是你,92,01/08 11:42,
→,lipservice,公告出來了,92,01/08 11:48,
推,charles0939,https://i.imgur.com/GywFXmo.jpg,92,01/08 11:52,
→,charles0939,app可以打開阿,92,01/08 11:52,
噓,jason0828,又是這個中文不好的,92,01/08 12:02,
噓,dbdudsorj,沒人在乎你怎樣,92,01/08 12:05,
→,chiyichou,請問台銀數帳有99次是看哪邊公告的?,92,01/08 12:08,
噓,iambackhaha,中文不好先去補習,92,01/08 12:10,
噓,syensyens,搶龍年套幣,92,01/08 12:27,
噓,tornado1621,滾,92,01/08 12:29,
噓,willieliu,我是客服也掛你電話 連話都說不好 要怎麼溝通XD,92,01/08 12:33,
噓,luis1056379,客服真可憐,92,01/08 13:10,
→,Oggy,好不容易進去 傳了簡訊 也登了 然後繞圈圈 就被踢出來了,92,01/08 13:42,
→,Oggy,然後 就售罄,92,01/08 13:43,
→,operatorm,http://i.imgur.com/7pczmVQ.jpg,92,01/08 14:44,
噓,seangakki11,笑死，金融卡上面明明白白寫如何開卡的步驟，如果看,92,01/08 20:41,
→,seangakki11,不懂那也是厲害啦,92,01/08 20:41,
→,DFIGHT,官網掛掉的樓上 你沒看內文,92,01/08 21:19,
噓,cityport,金融卡都要去ATM去開卡吧，第一天到台灣？,92,01/08 22:57,
→,cityport,哪來什麼通常在App裡面開卡？你是大陸人吧？,92,01/08 22:58,
→,DFIGHT,app通常都有選項開卡 我辦了十幾家銀行就這個臺灣銀行app,92,01/09 00:51,
→,DFIGHT,沒有 只能上網銀開,92,01/09 00:51,
噓,cityport,10幾家是哪10幾家? 列出來讓大家檢驗檢驗,92,01/09 01:01,
推,vgybhu,金融卡要去ATM設定更新密碼，不是嗎？附近超商ATM都能設定,92,01/09 03:23,
→,vgybhu,密碼；信用卡才可以用app或線上開卡，不一樣喔～,92,01/09 03:23,
噓,cityport,我連combo都要去ATM開金融卡的部分..哪來app點一點?,92,01/09 04:07,
噓,wenbin,.....,92,01/09 06:26,
→,DFIGHT,去atm可以是設定密碼而已 每家銀行不一樣 有些指定該家銀,92,01/09 08:32,
→,DFIGHT,行atm 超商沒有,92,01/09 08:32,
噓,HAPPYDOLL,要認真回的板友建議先A一下id,92,01/09 09:52,
→,Kazamatsuri,點一點最後還是要去ATM改密碼開卡啊～不去一段時間後,92,01/09 12:22,
→,Kazamatsuri,還不是會被鎖卡？ 科科,92,01/09 12:22,
噓,wenbin,喔,92,01/09 12:42,
→,fcz973,週末app開卡(啟用)了，atm只是變更密碼,92,01/09 15:09,
→,DFIGHT,樓上在哪裡點擊？ 我app內沒看到,92,01/09 16:00,
→,fcz973,我是看他寄來的金融卡裡面說明的路徑點的,92,01/10 08:28,
→,DFIGHT,那是網銀 網頁的,92,01/10 11:07,
推,sukimq,沒國泰信用卡的我覺得淒慘,93,01/08 13:40,
推,Keade0325,金管會 申訴起來,93,01/08 13:42,
推,Kazamatsuri,首頁中間信用卡的CUBE任務挑戰不是？而且跟新光一樣,93,01/08 13:42,
→,Kazamatsuri,任務是解次月的 不是當月的啊～,93,01/08 13:43,
推,kurtman,次月生效,93,01/08 13:45,
→,ivanami,慘,93,01/08 13:46,
→,catuncle1,過去只有實體帳戶時，有跨轉跨提免費的，除非你是薪轉,93,01/08 13:48,
→,catuncle1,戶或是財富管理客戶才有，不然你認為中信要搶下所有小,93,01/08 13:49,
→,catuncle1,7門市的ATM，這樣才可以大聲的說不給你跨轉跨提的理由,93,01/08 13:50,
→,catuncle1,沒有說銀行非要給你免費跨轉跨提,93,01/08 13:53,
推,TZUYIC,不需要從特別的入口進去做，你只要當月利用CUBE App繳費,93,01/08 13:57,
→,TZUYIC,功能做一筆不限金額繳費交易（推薦每月繳1元卡費到自己的,93,01/08 13:58,
→,TZUYIC,國泰世華銀行信用卡～最簡單），然後「次月6日」優惠次數,93,01/08 13:59,
→,TZUYIC,更新後就會直接送你五次，其實非常簡單。,93,01/08 13:59,
→,TZUYIC,活動網頁也寫得非常清楚，之前一直請誤解或看不懂的人去看,93,01/08 14:00,
→,TZUYIC,"活動網頁，好像沒幾個人有去看 ＠＠""",93,01/08 14:00,
→,TZUYIC,活動網頁：http://tinyurl.com/5dyh646m 要不要再看一次？,93,01/08 14:03,
推,woocow,這個月繳完卡費下個月6號後才會施捨你免費五次,93,01/08 14:43,
→,bemaz,每月是否“任務完成”， 繳費完隔下工作日才會更新（每月,93,01/08 14:53,
→,bemaz,任務送五次跨轉已經持續一年多了）app中間 現在可看到上月,93,01/08 14:53,
→,bemaz,任務紀錄 ，而且次數是下月5號才有跨轉次數（真的等不了到,93,01/08 14:53,
→,bemaz,下月五日 急的話 有些電支 綁帳戶 提領與儲值 慢慢搬）,93,01/08 14:53,
推,mx5021,是下個月才有 不是當下增加次數,93,01/08 15:07,
推,TZUYIC,是每月6日切換優惠時間，不是每月5日。,93,01/08 15:11,
→,TZUYIC,我給的網頁很清楚寫了每月6日。,93,01/08 15:12,
→,letyoufree,講得真好，就是施捨。朕不給，你不能搶,93,01/08 17:36,
→,s1011282,朕不給你的，你不能去搶,93,01/08 18:31,
推,yearlong,CUBE權益方案，點進去會看到“挑戰任務”,93,01/08 19:31,
推,Kazamatsuri,"好吧 我是沒Cube卡所以首頁中間就有活動入口了 ^^""",93,01/08 21:12,
推,andrew5106,所以只要有設定卡費自動扣繳，每月還是都會有五次免手,93,01/09 11:19,
→,andrew5106,續費，對嗎？,93,01/09 11:19,
→,andrew5106,我一直都是設定自動扣繳，但不曉得為什麼12月份沒有達,93,01/09 11:21,
→,andrew5106,成@@a,93,01/09 11:21,
推,TZUYIC,樓上...有在看推文嗎？我真的要暈倒了。,93,01/09 11:33,
推,nee,自動扣繳沒有轉帳優惠 要手動繳費才有,93,01/09 11:40,
→,nee,真不懂為什麼國泰是要手動繳費才有優惠,93,01/09 11:40,
→,nee,通常都是自動受扣 享優惠 他跟其他銀行顛倒…所以國泰的信用,93,01/09 11:42,
→,nee,卡費我都手動去繳享優惠,93,01/09 11:42,
推,TZUYIC,他是為了讓你多用CUBE App，為了推廣多使用自家APP吧。,93,01/09 11:42,
→,TZUYIC,從活動只限CUEB App參加，電腦版網路銀行不能參加也可推測,93,01/09 11:44,
推,tmpss90105,自動扣繳不算，要手動繳費才算，有夠白癡的,93,01/09 12:02,
→,Kazamatsuri,"中文有時候真的很難？ ~.~""",93,01/09 12:23,
→,temu2015,網銀也可以……,93,01/09 12:32,
推,TZUYIC,繳費限CUBE App，但送的5次是CUBE App/網銀都可使用，還是,93,01/09 12:41,
→,TZUYIC,說有人也試過只從電腦版網銀繳費，次月也送5次的？,93,01/09 12:42,
→,TZUYIC,活動規則寫繳費要從CUBE App做才算，我是沒去測試如果只從,93,01/09 12:42,
→,TZUYIC,電腦版網路銀行繳費會有什麼結果。,93,01/09 12:43,
推,pouy,看KOKO併入CUBE後不就知道國泰不玩這塊了嗎？每家,93,01/09 12:43,
→,pouy,都在給高次數，這市場根本飽和,93,01/09 12:43,
→,pouy,我寧願拿跨轉次數去換CUBE 3%無上限回饋持續,93,01/09 12:43,
推,MephistoH,我已經要放棄國泰了,93,01/09 13:29,
→,pippen2002,還˙好我沒辦爛卡!開戶也省略!,93,01/10 08:33,
噓,HAN6520,紅明顯 自動扣繳不算,93,01/14 19:06,
推,bms,辦line bank,93,01/24 01:00,
推,abcalmighty,中信臨櫃要有等到三點半的覺悟,94,01/08 15:25,
→,chris1281,中信臨櫃超級久，會等到七竅生煙,94,01/08 15:27,
推,mx5021,超爛 時間太多才去他櫃台,94,,
→,flyidiot,根本氣死客戶的地方。管理層都沒在看谷歌評價的。,94,01/08 15:35,
→,rz759,上次去處理個手機網銀的業務，填一填臨櫃也跟我說要給主管,94,01/08 15:37,
→,rz759,簽名，然後就被另一個行員請去旁邊小桌子推銷金融產品，講,94,01/08 15:37,
→,rz759,超久...還想留電話==,94,,
推,stocktonty,去過國泰跟台新的 中信真的最慢,94,01/08 15:45,
推,YIHE,沒辦法聊 硬要聊 後面大排長龍 桂圓壓力感覺也很大。,94,01/08 15:46,
→,JFHo,這樣子才能突顯財富管理客戶能夠馬上處理好的尊貴啊!,94,01/08 15:58,
推,YIHE,聽說花個50萬，可以插隊,94,01/08 16:03,
→,JFHo,真正的大戶是不領號碼牌的,94,01/08 16:14,
推,flyintosky13,一次最多只能約定四個帳戶 效率又爛 上次約定超過四,94,01/08 16:16,
→,flyintosky13,個本人帳戶還要跑兩趟 浪費時間是當別人都很閒嗎,94,01/08 16:16,
推,BabyWolf,中信有線上預填表單的功能 下次就給他填超過四個看他是,94,01/08 16:27,
→,BabyWolf,不是要真的當場搓掉,94,01/08 16:28,
→,rz759,大樹真的有效率多了，金融商品提一下回沒興趣也不會硬聊,94,01/08 16:30,
推,oceanfishwu,臨櫃過一次真的被嚇到，大概是我遇過等待時間最久的,94,01/08 16:52,
→,oceanfishwu,銀行，後來辦完約定帳戶後就把錢轉去別家銀行,94,01/08 16:52,
推,tony15899,貸款結清也要臨櫃  其他家也要嗎?,94,01/08 16:57,
→,JH10,而且他們理專一個比一個兇,94,01/08 16:58,
→,flyidiot,行員一個比一個跩，這是真的。效率差就算了,94,01/08 17:01,
→,flyidiot,服務態度也差，就真的很惱人。,94,01/08 17:02,
推,KTNP,上次等快2個小時，結果耽誤到其他約會，果然很中國,94,01/08 17:11,
推,e19,因為轉帳超過限額，只能臨櫃。第一次讓我等到70分鐘的銀行。,94,01/08 17:13,
→,e19,一方面也是因為他人太多了。,94,01/08 17:13,
→,e19,不過應該比台銀好,94,01/08 17:14,
推,qxxrbull,說實在有臨櫃需求小間的銀行服務到位多了,94,01/08 18:24,
→,willieliu,幾個方法供參啦 1. 過頂卡 2. App先抽牌,94,01/08 18:49,
→,willieliu,我覺得你已經去了三次 是應該要想看看有沒有其他解決,94,01/08 18:51,
→,willieliu,的辦法了 我上面提高你的就是其中之二XD,94,01/08 18:51,
推,whmclschuhw,vip級以上的可以插隊,94,01/08 18:53,
→,whmclschuhw,我看過少數分行每個櫃員前面有兩三張椅子，可以同時,94,01/08 18:55,
→,whmclschuhw,服務兩三位顧客，有些作業交給後台負責，存摺放在一,94,01/08 18:55,
→,whmclschuhw,根管子傳送到後台,94,01/08 18:55,
推,mocdoc0415,中信喔，幾年前幫家人存錢，喵的，等實體櫃檯等一個小,94,01/08 19:04,
→,mocdoc0415,時多，這中間還外插彩券的號碼，看來只有數位帳戶就好,94,01/08 19:04,
→,mocdoc0415,。,94,01/08 19:04,
→,mocdoc0415,補上：是彩券兌換現金的叫號...,94,01/08 19:05,
推,g22770996,說真的，沒貢獻度等也是剛好而已,94,01/08 19:18,
→,flyidiot,樓上貢獻度最高，呵呵，只能說，狗眼看人低的故事真不,94,01/08 19:42,
→,flyidiot,少啊。,94,01/08 19:42,
→,flyidiot,沒有效率、服務態度又差，還奢望客戶有貢獻度，太好笑了,94,01/08 19:44,
→,flyidiot,。,94,01/08 19:44,
推,yoshilin,他不在乎你，何必在乎他？,94,01/08 20:02,
→,wind50321,要事先在 app 取號,94,01/08 20:06,
→,wind50321,今天分行取號機壞掉 不能先取號,94,01/08 20:07,
→,wind50321,現場被幾個長輩唸效率很差,94,01/08 20:08,
→,wind50321,感受得到行員的壓力,94,01/08 20:09,
→,wind50321,我等 9 個人 有個阿伯才等一下就說很慢,94,01/08 20:09,
→,wind50321,不過行員姐姐態度蠻好的,94,01/08 20:10,
推,cytochrome,中國信託50萬以上的客戶一堆，消金最大行你以為是什,94,01/08 21:21,
→,cytochrome,麼,94,01/08 21:21,
→,cytochrome,，300萬的客戶也絕對比你想像多，你以為VIP 不用排隊,94,01/08 21:21,
→,cytochrome,，市區分行每個都抽VIP 號碼牌,94,01/08 21:21,
→,invidia,我都9點前去銀行排前三位入場,94,01/08 21:32,
→,invidia,目前經驗是臺銀、合庫、元大都可以在半小時左右處理完,94,01/08 21:32,
推,PitzMan,中信客戶最多，存款最多，VIP也是最多~,94,01/08 21:35,
→,Skylegend,常約定帳戶的申請金融卡設定，在家用讀卡機就能用了,94,01/08 21:35,
→,PitzMan,光科技業一堆薪轉用中信就可見一斑了...,94,01/08 21:35,
→,PitzMan,中信台幣最多，所以從來不需推優利存款...,94,01/08 21:36,
推,qxxrbull,大銀行都不缺存款啦 本來就別奢望服務能有多好,94,01/08 23:02,
→,qxxrbull,真的要服務找信用合作社吧,94,01/08 23:03,
推,sp063439,因為出過包所以更多稽核流程 不一定要選大銀行跟人擠,94,01/08 23:41,
→,sp063439,像永豐分行除非發薪/結帳日 抽號碼牌都不用等,94,01/08 23:42,
推,Catalyst,中信就是要錢多才適合去臨櫃的銀行 不用跟人排隊直上別,94,01/09 00:27,
→,Catalyst,層樓,94,01/09 00:27,
推,vgybhu,中信是非官股銀行裡，讓我特別有印象的一家，某次去臨櫃換,94,01/09 03:29,
→,vgybhu,已到期的金融卡，換張卡等2小時，重點是沒什麼人，我站在,94,01/09 03:29,
→,vgybhu,櫃檯前面罰站超久，跟台銀有得比；台銀是步驟瑣碎、動作慢,94,01/09 03:29,
→,vgybhu,還要呈報主管，主管核對也很慢，我也是站在櫃檯前面罰站很,94,01/09 03:29,
